id,label
test_13462,0.5
test_13463,0.5
test_13464,0.5
test_13465,0.5
test_13466,0.5
test_13467,0.5
test_13468,0.5
test_13469,0.5
test_13470,0.5
test_13471,0.5
test_13472,0.5
test_13473,0.5
test_13474,0.5
test_13475,0.5
test_13476,0.5
test_13477,0.5
test_13478,0.5
test_13479,0.5
test_13480,0.5
test_13481,0.5
test_13482,0.5
test_13483,0.5
test_13484,0.5
test_13485,0.5
test_13486,0.5
test_13487,0.5
test_13488,0.5
test_13489,0.5
test_13490,0.5
test_13491,0.5
test_13492,0.5
test_13493,0.5
test_13494,0.5
test_13495,0.5
test_13496,0.5
test_13497,0.5
test_13498,0.5
test_13499,0.5
test_13500,0.5
test_13501,0.5
test_13502,0.5
test_13503,0.5
test_13504,0.5
test_13505,0.5
test_13506,0.5
test_13507,0.5
test_13508,0.5
test_13509,0.5
test_13510,0.5
test_13511,0.5
test_13512,0.5
test_13513,0.5
test_13514,0.5
test_13515,0.5
test_13516,0.5
test_13517,0.5
test_13518,0.5
test_13519,0.5
test_13520,0.5
test_13521,0.5
test_13522,0.5
test_13523,0.5
test_13524,0.5
test_13525,0.5
test_13526,0.5
test_13527,0.5
test_13528,0.5
test_13529,0.5
test_13530,0.5
test_13531,0.5
test_13532,0.5
test_13533,0.5
test_13534,0.5
test_13535,0.5
test_13536,0.5
test_13537,0.5
test_13538,0.5
test_13539,0.5
test_13540,0.5
test_13541,0.5
test_13542,0.5
test_13543,0.5
test_13544,0.5
test_13545,0.5
test_13546,0.5
test_13547,0.5
test_13548,0.5
test_13549,0.5
test_13550,0.5
test_13551,0.5
test_13552,0.5
test_13553,0.5
test_13554,0.5
test_13555,0.5
test_13556,0.5
test_13557,0.5
test_13558,0.5
test_13559,0.5
test_13560,0.5
test_13561,0.5
test_13562,0.5
test_13563,0.5
test_13564,0.5
test_13565,0.5
test_13566,0.5
test_13567,0.5
test_13568,0.5
test_13569,0.5
test_13570,0.5
test_13571,0.5
test_13572,0.5
test_13573,0.5
test_13574,0.5
test_13575,0.5
test_13576,0.5
test_13577,0.5
test_13578,0.5
test_13579,0.5
test_13580,0.5
test_13581,0.5
test_13582,0.5
test_13583,0.5
test_13584,0.5
test_13585,0.5
test_13586,0.5
test_13587,0.5
test_13588,0.5
test_13589,0.5
test_13590,0.5
test_13591,0.5
test_13592,0.5
test_13593,0.5
test_13594,0.5
test_13595,0.5
test_13596,0.5
test_13597,0.5
test_13598,0.5
test_13599,0.5
test_13600,0.5
test_13601,0.5
test_13602,0.5
test_13603,0.5
test_13604,0.5
test_13605,0.5
test_13606,0.5
test_13607,0.5
test_13608,0.5
test_13609,0.5
test_13610,0.5
test_13611,0.5
test_13612,0.5
test_13613,0.5
test_13614,0.5
test_13615,0.5
test_13616,0.5
test_13617,0.5
test_13618,0.5
test_13619,0.5
test_13620,0.5
test_13621,0.5
test_13622,0.5
test_13623,0.5
test_13624,0.5
test_13625,0.5
test_13626,0.5
test_13627,0.5
test_13628,0.5
test_13629,0.5
test_13630,0.5
test_13631,0.5
test_13632,0.5
test_13633,0.5
test_13634,0.5
test_13635,0.5
test_13636,0.5
test_13637,0.5
test_13638,0.5
test_13639,0.5
test_13640,0.5
test_13641,0.5
test_13642,0.5
test_13643,0.5
test_13644,0.5
test_13645,0.5
test_13646,0.5
test_13647,0.5
test_13648,0.5
test_13649,0.5
test_13650,0.5
test_13651,0.5
test_13652,0.5
test_13653,0.5
test_13654,0.5
test_13655,0.5
test_13656,0.5
test_13657,0.5
test_13658,0.5
test_13659,0.5
test_13660,0.5
test_13661,0.5
test_13662,0.5
test_13663,0.5
test_13664,0.5
test_13665,0.5
test_13666,0.5
test_13667,0.5
test_13668,0.5
test_13669,0.5
test_13670,0.5
test_13671,0.5
test_13672,0.5
test_13673,0.5
test_13674,0.5
test_13675,0.5
test_13676,0.5
test_13677,0.5
test_13678,0.5
test_13679,0.5
test_13680,0.5
test_13681,0.5
test_13682,0.5
test_13683,0.5
test_13684,0.5
test_13685,0.5
test_13686,0.5
test_13687,0.5
test_13688,0.5
test_13689,0.5
test_13690,0.5
test_13691,0.5
test_13692,0.5
test_13693,0.5
test_13694,0.5
test_13695,0.5
test_13696,0.5
test_13697,0.5
test_13698,0.5
test_13699,0.5
test_13700,0.5
test_13701,0.5
test_13702,0.5
test_13703,0.5
test_13704,0.5
test_13705,0.5
test_13706,0.5
test_13707,0.5
test_13708,0.5
test_13709,0.5
test_13710,0.5
test_13711,0.5
test_13712,0.5
test_13713,0.5
test_13714,0.5
test_13715,0.5
test_13716,0.5
test_13717,0.5
test_13718,0.5
test_13719,0.5
test_13720,0.5
test_13721,0.5
test_13722,0.5
test_13723,0.5
test_13724,0.5
test_13725,0.5
test_13726,0.5
test_13727,0.5
test_13728,0.5
test_13729,0.5
test_13730,0.5
test_13731,0.5
test_13732,0.5
test_13733,0.5
test_13734,0.5
test_13735,0.5
test_13736,0.5
test_13737,0.5
test_13738,0.5
test_13739,0.5
test_13740,0.5
test_13741,0.5
test_13742,0.5
test_13743,0.5
test_13744,0.5
test_13745,0.5
test_13746,0.5
test_13747,0.5
test_13748,0.5
test_13749,0.5
test_13750,0.5
test_13751,0.5
test_13752,0.5
test_13753,0.5
test_13754,0.5
test_13755,0.5
test_13756,0.5
test_13757,0.5
test_13758,0.5
test_13759,0.5
test_13760,0.5
test_13761,0.5
test_13762,0.5
test_13763,0.5
test_13764,0.5
test_13765,0.5
test_13766,0.5
test_13767,0.5
test_13768,0.5
test_13769,0.5
test_13770,0.5
test_13771,0.5
test_13772,0.5
test_13773,0.5
test_13774,0.5
test_13775,0.5
test_13776,0.5
test_13777,0.5
test_13778,0.5
test_13779,0.5
test_13780,0.5
test_13781,0.5
test_13782,0.5
test_13783,0.5
test_13784,0.5
test_13785,0.5
test_13786,0.5
test_13787,0.5
test_13788,0.5
test_13789,0.5
test_13790,0.5
test_13791,0.5
test_13792,0.5
test_13793,0.5
test_13794,0.5
test_13795,0.5
test_13796,0.5
test_13797,0.5
test_13798,0.5
test_13799,0.5
test_13800,0.5
test_13801,0.5
test_13802,0.5
test_13803,0.5
test_13804,0.5
test_13805,0.5
test_13806,0.5
test_13807,0.5
test_13808,0.5
test_13809,0.5
test_13810,0.5
test_13811,0.5
test_13812,0.5
test_13813,0.5
test_13814,0.5
test_13815,0.5
test_13816,0.5
test_13817,0.5
test_13818,0.5
test_13819,0.5
test_13820,0.5
test_13821,0.5
test_13822,0.5
test_13823,0.5
test_13824,0.5
test_13825,0.5
test_13826,0.5
test_13827,0.5
test_13828,0.5
test_13829,0.5
test_13830,0.5
test_13831,0.5
test_13832,0.5
test_13833,0.5
test_13834,0.5
test_13835,0.5
test_13836,0.5
test_13837,0.5
test_13838,0.5
test_13839,0.5
test_13840,0.5
test_13841,0.5
test_13842,0.5
test_13843,0.5
test_13844,0.5
test_13845,0.5
test_13846,0.5
test_13847,0.5
test_13848,0.5
test_13849,0.5
test_13850,0.5
test_13851,0.5
test_13852,0.5
test_13853,0.5
test_13854,0.5
test_13855,0.5
test_13856,0.5
test_13857,0.5
test_13858,0.5
test_13859,0.5
test_13860,0.5
test_13861,0.5
test_13862,0.5
test_13863,0.5
test_13864,0.5
test_13865,0.5
test_13866,0.5
test_13867,0.5
test_13868,0.5
test_13869,0.5
test_13870,0.5
test_13871,0.5
test_13872,0.5
test_13873,0.5
test_13874,0.5
test_13875,0.5
test_13876,0.5
test_13877,0.5
test_13878,0.5
test_13879,0.5
test_13880,0.5
test_13881,0.5
test_13882,0.5
test_13883,0.5
test_13884,0.5
test_13885,0.5
test_13886,0.5
test_13887,0.5
test_13888,0.5
test_13889,0.5
test_13890,0.5
test_13891,0.5
test_13892,0.5
test_13893,0.5
test_13894,0.5
test_13895,0.5
test_13896,0.5
test_13897,0.5
test_13898,0.5
test_13899,0.5
test_13900,0.5
test_13901,0.5
test_13902,0.5
test_13903,0.5
test_13904,0.5
test_13905,0.5
test_13906,0.5
test_13907,0.5
test_13908,0.5
test_13909,0.5
test_13910,0.5
test_13911,0.5
test_13912,0.5
test_13913,0.5
test_13914,0.5
test_13915,0.5
test_13916,0.5
test_13917,0.5
test_13918,0.5
test_13919,0.5
test_13920,0.5
test_13921,0.5
test_13922,0.5
test_13923,0.5
test_13924,0.5
test_13925,0.5
test_13926,0.5
test_13927,0.5
test_13928,0.5
test_13929,0.5
test_13930,0.5
test_13931,0.5
test_13932,0.5
test_13933,0.5
test_13934,0.5
test_13935,0.5
test_13936,0.5
test_13937,0.5
test_13938,0.5
test_13939,0.5
test_13940,0.5
test_13941,0.5
test_13942,0.5
test_13943,0.5
test_13944,0.5
test_13945,0.5
test_13946,0.5
test_13947,0.5
test_13948,0.5
test_13949,0.5
test_13950,0.5
test_13951,0.5
test_13952,0.5
test_13953,0.5
test_13954,0.5
test_13955,0.5
test_13956,0.5
test_13957,0.5
test_13958,0.5
test_13959,0.5
test_13960,0.5
test_13961,0.5
test_13962,0.5
test_13963,0.5
test_13964,0.5
test_13965,0.5
test_13966,0.5
test_13967,0.5
test_13968,0.5
test_13969,0.5
test_13970,0.5
test_13971,0.5
test_13972,0.5
test_13973,0.5
test_13974,0.5
test_13975,0.5
test_13976,0.5
test_13977,0.5
test_13978,0.5
test_13979,0.5
test_13980,0.5
test_13981,0.5
test_13982,0.5
test_13983,0.5
test_13984,0.5
test_13985,0.5
test_13986,0.5
test_13987,0.5
test_13988,0.5
test_13989,0.5
test_13990,0.5
test_13991,0.5
test_13992,0.5
test_13993,0.5
test_13994,0.5
test_13995,0.5
test_13996,0.5
test_13997,0.5
test_13998,0.5
test_13999,0.5
test_14000,0.5
test_14001,0.5
test_14002,0.5
test_14003,0.5
test_14004,0.5
test_14005,0.5
test_14006,0.5
test_14007,0.5
test_14008,0.5
test_14009,0.5
test_14010,0.5
test_14011,0.5
test_14012,0.5
test_14013,0.5
test_14014,0.5
test_14015,0.5
test_14016,0.5
test_14017,0.5
test_14018,0.5
test_14019,0.5
test_14020,0.5
test_14021,0.5
test_14022,0.5
test_14023,0.5
test_14024,0.5
test_14025,0.5
test_14026,0.5
test_14027,0.5
test_14028,0.5
test_14029,0.5
test_14030,0.5
test_14031,0.5
test_14032,0.5
test_14033,0.5
test_14034,0.5
test_14035,0.5
test_14036,0.5
test_14037,0.5
test_14038,0.5
test_14039,0.5
test_14040,0.5
test_14041,0.5
test_14042,0.5
test_14043,0.5
test_14044,0.5
test_14045,0.5
test_14046,0.5
test_14047,0.5
test_14048,0.5
test_14049,0.5
test_14050,0.5
test_14051,0.5
test_14052,0.5
test_14053,0.5
test_14054,0.5
test_14055,0.5
test_14056,0.5
test_14057,0.5
test_14058,0.5
test_14059,0.5
test_14060,0.5
test_14061,0.5
test_14062,0.5
test_14063,0.5
test_14064,0.5
test_14065,0.5
test_14066,0.5
test_14067,0.5
test_14068,0.5
test_14069,0.5
test_14070,0.5
test_14071,0.5
test_14072,0.5
test_14073,0.5
test_14074,0.5
test_14075,0.5
test_14076,0.5
test_14077,0.5
test_14078,0.5
test_14079,0.5
test_14080,0.5
test_14081,0.5
test_14082,0.5
test_14083,0.5
test_14084,0.5
test_14085,0.5
test_14086,0.5
test_14087,0.5
test_14088,0.5
test_14089,0.5
test_14090,0.5
test_14091,0.5
test_14092,0.5
test_14093,0.5
test_14094,0.5
test_14095,0.5
test_14096,0.5
test_14097,0.5
test_14098,0.5
test_14099,0.5
test_14100,0.5
test_14101,0.5
test_14102,0.5
test_14103,0.5
test_14104,0.5
test_14105,0.5
test_14106,0.5
test_14107,0.5
test_14108,0.5
test_14109,0.5
test_14110,0.5
test_14111,0.5
test_14112,0.5
test_14113,0.5
test_14114,0.5
test_14115,0.5
test_14116,0.5
test_14117,0.5
test_14118,0.5
test_14119,0.5
test_14120,0.5
test_14121,0.5
test_14122,0.5
test_14123,0.5
test_14124,0.5
test_14125,0.5
test_14126,0.5
test_14127,0.5
test_14128,0.5
test_14129,0.5
test_14130,0.5
test_14131,0.5
test_14132,0.5
test_14133,0.5
test_14134,0.5
test_14135,0.5
test_14136,0.5
test_14137,0.5
test_14138,0.5
test_14139,0.5
test_14140,0.5
test_14141,0.5
test_14142,0.5
test_14143,0.5
test_14144,0.5
test_14145,0.5
test_14146,0.5
test_14147,0.5
test_14148,0.5
test_14149,0.5
test_14150,0.5
test_14151,0.5
test_14152,0.5
test_14153,0.5
test_14154,0.5
test_14155,0.5
test_14156,0.5
test_14157,0.5
test_14158,0.5
test_14159,0.5
test_14160,0.5
test_14161,0.5
test_14162,0.5
test_14163,0.5
test_14164,0.5
test_14165,0.5
test_14166,0.5
test_14167,0.5
test_14168,0.5
test_14169,0.5
test_14170,0.5
test_14171,0.5
test_14172,0.5
test_14173,0.5
test_14174,0.5
test_14175,0.5
test_14176,0.5
test_14177,0.5
test_14178,0.5
test_14179,0.5
test_14180,0.5
test_14181,0.5
test_14182,0.5
test_14183,0.5
test_14184,0.5
test_14185,0.5
test_14186,0.5
test_14187,0.5
test_14188,0.5
test_14189,0.5
test_14190,0.5
test_14191,0.5
test_14192,0.5
test_14193,0.5
test_14194,0.5
test_14195,0.5
test_14196,0.5
test_14197,0.5
test_14198,0.5
test_14199,0.5
test_14200,0.5
test_14201,0.5
test_14202,0.5
test_14203,0.5
test_14204,0.5
test_14205,0.5
test_14206,0.5
test_14207,0.5
test_14208,0.5
test_14209,0.5
test_14210,0.5
test_14211,0.5
test_14212,0.5
test_14213,0.5
test_14214,0.5
test_14215,0.5
test_14216,0.5
test_14217,0.5
test_14218,0.5
test_14219,0.5
test_14220,0.5
test_14221,0.5
test_14222,0.5
test_14223,0.5
test_14224,0.5
test_14225,0.5
test_14226,0.5
test_14227,0.5
test_14228,0.5
test_14229,0.5
test_14230,0.5
test_14231,0.5
test_14232,0.5
test_14233,0.5
test_14234,0.5
test_14235,0.5
test_14236,0.5
test_14237,0.5
test_14238,0.5
test_14239,0.5
test_14240,0.5
test_14241,0.5
test_14242,0.5
test_14243,0.5
test_14244,0.5
test_14245,0.5
test_14246,0.5
test_14247,0.5
test_14248,0.5
test_14249,0.5
test_14250,0.5
test_14251,0.5
test_14252,0.5
test_14253,0.5
test_14254,0.5
test_14255,0.5
test_14256,0.5
test_14257,0.5
test_14258,0.5
test_14259,0.5
test_14260,0.5
test_14261,0.5
test_14262,0.5
test_14263,0.5
test_14264,0.5
test_14265,0.5
test_14266,0.5
test_14267,0.5
test_14268,0.5
test_14269,0.5
test_14270,0.5
test_14271,0.5
test_14272,0.5
test_14273,0.5
test_14274,0.5
test_14275,0.5
test_14276,0.5
test_14277,0.5
test_14278,0.5
test_14279,0.5
test_14280,0.5
test_14281,0.5
test_14282,0.5
test_14283,0.5
test_14284,0.5
test_14285,0.5
test_14286,0.5
test_14287,0.5
test_14288,0.5
test_14289,0.5
test_14290,0.5
test_14291,0.5
test_14292,0.5
test_14293,0.5
test_14294,0.5
test_14295,0.5
test_14296,0.5
test_14297,0.5
test_14298,0.5
test_14299,0.5
test_14300,0.5
test_14301,0.5
test_14302,0.5
test_14303,0.5
test_14304,0.5
test_14305,0.5
test_14306,0.5
test_14307,0.5
test_14308,0.5
test_14309,0.5
test_14310,0.5
test_14311,0.5
test_14312,0.5
test_14313,0.5
test_14314,0.5
test_14315,0.5
test_14316,0.5
test_14317,0.5
test_14318,0.5
test_14319,0.5
test_14320,0.5
test_14321,0.5
test_14322,0.5
test_14323,0.5
test_14324,0.5
test_14325,0.5
test_14326,0.5
test_14327,0.5
test_14328,0.5
test_14329,0.5
test_14330,0.5
test_14331,0.5
test_14332,0.5
test_14333,0.5
test_14334,0.5
test_14335,0.5
test_14336,0.5
test_14337,0.5
test_14338,0.5
test_14339,0.5
test_14340,0.5
test_14341,0.5
test_14342,0.5
test_14343,0.5
test_14344,0.5
test_14345,0.5
test_14346,0.5
test_14347,0.5
test_14348,0.5
test_14349,0.5
test_14350,0.5
test_14351,0.5
test_14352,0.5
test_14353,0.5
test_14354,0.5
test_14355,0.5
test_14356,0.5
test_14357,0.5
test_14358,0.5
test_14359,0.5
test_14360,0.5
test_14361,0.5
test_14362,0.5
test_14363,0.5
test_14364,0.5
test_14365,0.5
test_14366,0.5
test_14367,0.5
test_14368,0.5
test_14369,0.5
test_14370,0.5
test_14371,0.5
test_14372,0.5
test_14373,0.5
test_14374,0.5
test_14375,0.5
test_14376,0.5
test_14377,0.5
test_14378,0.5
test_14379,0.5
test_14380,0.5
test_14381,0.5
test_14382,0.5
test_14383,0.5
test_14384,0.5
test_14385,0.5
test_14386,0.5
test_14387,0.5
test_14388,0.5
test_14389,0.5
test_14390,0.5
test_14391,0.5
test_14392,0.5
test_14393,0.5
test_14394,0.5
test_14395,0.5
test_14396,0.5
test_14397,0.5
test_14398,0.5
test_14399,0.5
test_14400,0.5
test_14401,0.5
test_14402,0.5
test_14403,0.5
test_14404,0.5
test_14405,0.5
test_14406,0.5
test_14407,0.5
test_14408,0.5
test_14409,0.5
test_14410,0.5
test_14411,0.5
test_14412,0.5
test_14413,0.5
test_14414,0.5
test_14415,0.5
test_14416,0.5
test_14417,0.5
test_14418,0.5
test_14419,0.5
test_14420,0.5
test_14421,0.5
test_14422,0.5
test_14423,0.5
test_14424,0.5
test_14425,0.5
test_14426,0.5
test_14427,0.5
test_14428,0.5
test_14429,0.5
test_14430,0.5
test_14431,0.5
test_14432,0.5
test_14433,0.5
test_14434,0.5
test_14435,0.5
test_14436,0.5
test_14437,0.5
test_14438,0.5
test_14439,0.5
test_14440,0.5
test_14441,0.5
test_14442,0.5
test_14443,0.5
test_14444,0.5
test_14445,0.5
test_14446,0.5
test_14447,0.5
test_14448,0.5
test_14449,0.5
test_14450,0.5
test_14451,0.5
test_14452,0.5
test_14453,0.5
test_14454,0.5
test_14455,0.5
test_14456,0.5
test_14457,0.5
test_14458,0.5
test_14459,0.5
test_14460,0.5
test_14461,0.5
test_14462,0.5
test_14463,0.5
test_14464,0.5
test_14465,0.5
test_14466,0.5
test_14467,0.5
test_14468,0.5
test_14469,0.5
test_14470,0.5
test_14471,0.5
test_14472,0.5
test_14473,0.5
test_14474,0.5
test_14475,0.5
test_14476,0.5
test_14477,0.5
test_14478,0.5
test_14479,0.5
test_14480,0.5
test_14481,0.5
test_14482,0.5
test_14483,0.5
test_14484,0.5
test_14485,0.5
test_14486,0.5
test_14487,0.5
test_14488,0.5
test_14489,0.5
test_14490,0.5
test_14491,0.5
test_14492,0.5
test_14493,0.5
test_14494,0.5
test_14495,0.5
test_14496,0.5
test_14497,0.5
test_14498,0.5
test_14499,0.5
test_14500,0.5
test_14501,0.5
test_14502,0.5
test_14503,0.5
test_14504,0.5
test_14505,0.5
test_14506,0.5
test_14507,0.5
test_14508,0.5
test_14509,0.5
test_14510,0.5
test_14511,0.5
test_14512,0.5
test_14513,0.5
test_14514,0.5
test_14515,0.5
test_14516,0.5
test_14517,0.5
test_14518,0.5
test_14519,0.5
test_14520,0.5
test_14521,0.5
test_14522,0.5
test_14523,0.5
test_14524,0.5
test_14525,0.5
test_14526,0.5
test_14527,0.5
test_14528,0.5
test_14529,0.5
test_14530,0.5
test_14531,0.5
test_14532,0.5
test_14533,0.5
test_14534,0.5
test_14535,0.5
test_14536,0.5
test_14537,0.5
test_14538,0.5
test_14539,0.5
test_14540,0.5
test_14541,0.5
test_14542,0.5
test_14543,0.5
test_14544,0.5
test_14545,0.5
test_14546,0.5
test_14547,0.5
test_14548,0.5
test_14549,0.5
test_14550,0.5
test_14551,0.5
test_14552,0.5
test_14553,0.5
test_14554,0.5
test_14555,0.5
test_14556,0.5
test_14557,0.5
test_14558,0.5
test_14559,0.5
test_14560,0.5
test_14561,0.5
test_14562,0.5
test_14563,0.5
test_14564,0.5
test_14565,0.5
test_14566,0.5
test_14567,0.5
test_14568,0.5
test_14569,0.5
test_14570,0.5
test_14571,0.5
test_14572,0.5
test_14573,0.5
test_14574,0.5
test_14575,0.5
test_14576,0.5
test_14577,0.5
test_14578,0.5
test_14579,0.5
test_14580,0.5
test_14581,0.5
test_14582,0.5
test_14583,0.5
test_14584,0.5
test_14585,0.5
test_14586,0.5
test_14587,0.5
test_14588,0.5
test_14589,0.5
test_14590,0.5
test_14591,0.5
test_14592,0.5
test_14593,0.5
test_14594,0.5
test_14595,0.5
test_14596,0.5
test_14597,0.5
test_14598,0.5
test_14599,0.5
test_14600,0.5
test_14601,0.5
test_14602,0.5
test_14603,0.5
test_14604,0.5
test_14605,0.5
test_14606,0.5
test_14607,0.5
test_14608,0.5
test_14609,0.5
test_14610,0.5
test_14611,0.5
test_14612,0.5
test_14613,0.5
test_14614,0.5
test_14615,0.5
test_14616,0.5
test_14617,0.5
test_14618,0.5
test_14619,0.5
test_14620,0.5
test_14621,0.5
test_14622,0.5
test_14623,0.5
test_14624,0.5
test_14625,0.5
test_14626,0.5
test_14627,0.5
test_14628,0.5
test_14629,0.5
test_14630,0.5
test_14631,0.5
test_14632,0.5
test_14633,0.5
test_14634,0.5
test_14635,0.5
test_14636,0.5
test_14637,0.5
test_14638,0.5
test_14639,0.5
test_14640,0.5
test_14641,0.5
test_14642,0.5
test_14643,0.5
test_14644,0.5
test_14645,0.5
test_14646,0.5
test_14647,0.5
test_14648,0.5
test_14649,0.5
test_14650,0.5
test_14651,0.5
test_14652,0.5
test_14653,0.5
test_14654,0.5
test_14655,0.5
test_14656,0.5
test_14657,0.5
test_14658,0.5
test_14659,0.5
test_14660,0.5
test_14661,0.5
test_14662,0.5
test_14663,0.5
test_14664,0.5
test_14665,0.5
test_14666,0.5
test_14667,0.5
test_14668,0.5
test_14669,0.5
test_14670,0.5
test_14671,0.5
test_14672,0.5
test_14673,0.5
test_14674,0.5
test_14675,0.5
test_14676,0.5
test_14677,0.5
test_14678,0.5
test_14679,0.5
test_14680,0.5
test_14681,0.5
test_14682,0.5
test_14683,0.5
test_14684,0.5
test_14685,0.5
test_14686,0.5
test_14687,0.5
test_14688,0.5
test_14689,0.5
test_14690,0.5
test_14691,0.5
test_14692,0.5
test_14693,0.5
test_14694,0.5
test_14695,0.5
test_14696,0.5
test_14697,0.5
test_14698,0.5
test_14699,0.5
test_14700,0.5
test_14701,0.5
test_14702,0.5
test_14703,0.5
test_14704,0.5
test_14705,0.5
test_14706,0.5
test_14707,0.5
test_14708,0.5
test_14709,0.5
test_14710,0.5
test_14711,0.5
test_14712,0.5
test_14713,0.5
test_14714,0.5
test_14715,0.5
test_14716,0.5
test_14717,0.5
test_14718,0.5
test_14719,0.5
test_14720,0.5
test_14721,0.5
test_14722,0.5
test_14723,0.5
test_14724,0.5
test_14725,0.5
test_14726,0.5
test_14727,0.5
test_14728,0.5
test_14729,0.5
test_14730,0.5
test_14731,0.5
test_14732,0.5
test_14733,0.5
test_14734,0.5
test_14735,0.5
test_14736,0.5
test_14737,0.5
test_14738,0.5
test_14739,0.5
test_14740,0.5
test_14741,0.5
test_14742,0.5
test_14743,0.5
test_14744,0.5
test_14745,0.5
test_14746,0.5
test_14747,0.5
test_14748,0.5
test_14749,0.5
test_14750,0.5
test_14751,0.5
test_14752,0.5
test_14753,0.5
test_14754,0.5
test_14755,0.5
test_14756,0.5
test_14757,0.5
test_14758,0.5
test_14759,0.5
test_14760,0.5
test_14761,0.5
test_14762,0.5
test_14763,0.5
test_14764,0.5
test_14765,0.5
test_14766,0.5
test_14767,0.5
test_14768,0.5
test_14769,0.5
test_14770,0.5
test_14771,0.5
test_14772,0.5
test_14773,0.5
test_14774,0.5
test_14775,0.5
test_14776,0.5
test_14777,0.5
test_14778,0.5
test_14779,0.5
test_14780,0.5
test_14781,0.5
test_14782,0.5
test_14783,0.5
test_14784,0.5
test_14785,0.5
test_14786,0.5
test_14787,0.5
test_14788,0.5
test_14789,0.5
test_14790,0.5
test_14791,0.5
test_14792,0.5
test_14793,0.5
test_14794,0.5
test_14795,0.5
test_14796,0.5
test_14797,0.5
test_14798,0.5
test_14799,0.5
test_14800,0.5
test_14801,0.5
test_14802,0.5
test_14803,0.5
test_14804,0.5
test_14805,0.5
test_14806,0.5
test_14807,0.5
test_14808,0.5
test_14809,0.5
test_14810,0.5
test_14811,0.5
test_14812,0.5
test_14813,0.5
test_14814,0.5
test_14815,0.5
test_14816,0.5
test_14817,0.5
test_14818,0.5
test_14819,0.5
test_14820,0.5
test_14821,0.5
test_14822,0.5
test_14823,0.5
test_14824,0.5
test_14825,0.5
test_14826,0.5
test_14827,0.5
test_14828,0.5
test_14829,0.5
test_14830,0.5
test_14831,0.5
test_14832,0.5
test_14833,0.5
test_14834,0.5
test_14835,0.5
test_14836,0.5
test_14837,0.5
test_14838,0.5
test_14839,0.5
test_14840,0.5
test_14841,0.5
test_14842,0.5
test_14843,0.5
test_14844,0.5
test_14845,0.5
test_14846,0.5
test_14847,0.5
test_14848,0.5
test_14849,0.5
test_14850,0.5
test_14851,0.5
test_14852,0.5
test_14853,0.5
test_14854,0.5
test_14855,0.5
test_14856,0.5
test_14857,0.5
test_14858,0.5
test_14859,0.5
test_14860,0.5
test_14861,0.5
test_14862,0.5
test_14863,0.5
test_14864,0.5
test_14865,0.5
test_14866,0.5
test_14867,0.5
test_14868,0.5
test_14869,0.5
test_14870,0.5
test_14871,0.5
test_14872,0.5
test_14873,0.5
test_14874,0.5
test_14875,0.5
test_14876,0.5
test_14877,0.5
test_14878,0.5
test_14879,0.5
test_14880,0.5
test_14881,0.5
test_14882,0.5
test_14883,0.5
test_14884,0.5
test_14885,0.5
test_14886,0.5
test_14887,0.5
test_14888,0.5
test_14889,0.5
test_14890,0.5
test_14891,0.5
test_14892,0.5
test_14893,0.5
test_14894,0.5
test_14895,0.5
test_14896,0.5
test_14897,0.5
test_14898,0.5
test_14899,0.5
test_14900,0.5
test_14901,0.5
test_14902,0.5
test_14903,0.5
test_14904,0.5
test_14905,0.5
test_14906,0.5
test_14907,0.5
test_14908,0.5
test_14909,0.5
test_14910,0.5
test_14911,0.5
test_14912,0.5
test_14913,0.5
test_14914,0.5
test_14915,0.5
test_14916,0.5
test_14917,0.5
test_14918,0.5
test_14919,0.5
test_14920,0.5
test_14921,0.5
test_14922,0.5
test_14923,0.5
test_14924,0.5
test_14925,0.5
test_14926,0.5
test_14927,0.5
test_14928,0.5
test_14929,0.5
test_14930,0.5
test_14931,0.5
test_14932,0.5
test_14933,0.5
test_14934,0.5
test_14935,0.5
test_14936,0.5
test_14937,0.5
test_14938,0.5
test_14939,0.5
test_14940,0.5
test_14941,0.5
test_14942,0.5
test_14943,0.5
test_14944,0.5
test_14945,0.5
test_14946,0.5
test_14947,0.5
test_14948,0.5
test_14949,0.5
test_14950,0.5
test_14951,0.5
test_14952,0.5
test_14953,0.5
test_14954,0.5
test_14955,0.5
test_14956,0.5
test_14957,0.5
test_14958,0.5
test_14959,0.5
test_14960,0.5
test_14961,0.5
test_14962,0.5
test_14963,0.5
test_14964,0.5
test_14965,0.5
test_14966,0.5
test_14967,0.5
test_14968,0.5
test_14969,0.5
test_14970,0.5
test_14971,0.5
test_14972,0.5
test_14973,0.5
test_14974,0.5
test_14975,0.5
test_14976,0.5
test_14977,0.5
test_14978,0.5
test_14979,0.5
test_14980,0.5
test_14981,0.5
test_14982,0.5
test_14983,0.5
test_14984,0.5
test_14985,0.5
test_14986,0.5
test_14987,0.5
test_14988,0.5
test_14989,0.5
test_14990,0.5
test_14991,0.5
test_14992,0.5
test_14993,0.5
test_14994,0.5
test_14995,0.5
test_14996,0.5
test_14997,0.5
test_14998,0.5
test_14999,0.5
test_15000,0.5
test_15001,0.5
test_15002,0.5
test_15003,0.5
test_15004,0.5
test_15005,0.5
test_15006,0.5
test_15007,0.5
test_15008,0.5
test_15009,0.5
test_15010,0.5
test_15011,0.5
test_15012,0.5
test_15013,0.5
test_15014,0.5
test_15015,0.5
test_15016,0.5
